,syserr,ref_type,ref_scale,deblurr,psd_noise,psd_a,psd_u0,psd_b,psd_c,fwhm,amp,simple,tv,tv2
268,0.02,dime,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,1.0,0.01,1.0
269,0.02,dime,2.0,True,True,0.015,2.0,2.0,2.0,80,0.1,0.01,0.1,0.0
270,0.02,dime,2.0,True,True,0.025,2.0,3.0,2.0,80,0.1,0.1,0.01,0.1
271,0.0,dime,1.0,True,True,0.025,2.0,1.0,2.0,70,0.0,0.1,0.01,0.0
272,0.0,dime,1.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.0,1.0,0.01
273,0.02,quarter1,2.0,True,True,0.015,2.0,3.0,2.0,70,1.0,0.1,1.0,0.1
274,0.02,dime,1.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.1,1.0,0.0
275,0.02,dime,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,1.0,0.0,0.01
276,0.05,dime,2.0,True,True,0.02,2.0,2.0,2.0,70,0.1,0.01,0.1,0.01
277,0.02,quarter1,1.0,True,True,0.015,2.0,2.0,2.0,70,0.1,0.01,0.1,0.01
278,0.0,dime,2.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.01,1.0,1.0
279,0.05,quarter1,1.0,True,True,0.02,2.0,1.0,2.0,80,0.1,0.0,0.1,0.01
280,0.0,dime,1.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.01,0.0
281,0.05,dime,2.0,True,True,0.015,2.0,2.0,2.0,80,0.1,0.01,0.1,0.0
282,0.02,quarter1,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.01,1.0,0.1
283,0.02,quarter1,2.0,True,True,0.02,2.0,2.0,2.0,70,1.0,0.1,1.0,0.0
284,0.05,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,80,1.0,0.01,1.0,0.0
285,0.05,dime,2.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.1,0.1,0.1
286,0.02,dime,2.0,True,True,0.02,2.0,3.0,2.0,70,1.0,0.1,1.0,0.1
287,0.02,dime,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.0,0.1
288,0.05,quarter1,1.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,1.0,0.01
289,0.05,dime,2.0,True,True,0.025,2.0,1.0,2.0,80,1.0,0.01,0.1,0.01
290,0.0,quarter1,1.0,True,True,0.02,2.0,1.0,2.0,70,0.0,0.1,0.01,0.01
291,0.02,dime,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.01,0.01
292,0.02,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.1,1.0,0.0
293,0.02,dime,1.0,True,True,0.025,2.0,2.0,2.0,70,1.0,0.01,0.1,0.01
294,0.05,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.01
295,0.05,dime,2.0,True,True,0.02,2.0,5.0,2.0,80,0.1,0.01,0.1,0.0
296,0.0,dime,2.0,True,True,0.015,2.0,1.0,2.0,70,0.1,0.1,0.01,0.01
297,0.0,dime,2.0,True,True,0.015,2.0,5.0,2.0,70,0.1,0.1,0.0,0.01
298,0.05,dime,2.0,True,True,0.015,2.0,5.0,2.0,80,0.1,0.1,0.1,0.1
299,0.02,dime,2.0,True,True,0.02,2.0,2.0,2.0,70,1.0,0.1,1.0,0.1
300,0.05,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.01,1.0,0.01
301,0.0,quarter1,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,1.0,0.1
302,0.0,dime,2.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.0,0.01
303,0.05,quarter1,1.0,True,True,0.02,2.0,3.0,2.0,90,0.1,0.0,0.1,0.0
304,0.05,quarter1,1.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.01
305,0.0,dime,1.0,True,True,0.02,2.0,3.0,2.0,70,1.0,0.1,1.0,0.0
306,0.05,quarter1,2.0,True,True,0.015,2.0,3.0,2.0,70,1.0,0.1,1.0,0.01
307,0.05,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,90,1.0,0.0,1.0,0.01
308,0.02,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,70,0.1,0.1,0.01,0.1
309,0.05,quarter1,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,1.0,0.0
310,0.05,dime,2.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.0,0.0
311,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,90,1.0,1.0,0.0,0.0
312,0.05,quarter1,1.0,True,True,0.02,2.0,3.0,2.0,80,1.0,1.0,1.0,0.01
313,0.05,dime,2.0,True,True,0.02,2.0,1.0,2.0,70,0.1,0.01,0.1,0.0
314,0.0,dime,1.0,True,True,0.025,2.0,1.0,2.0,80,0.1,0.01,0.01,0.01
315,0.0,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.1,1.0,0.1
316,0.05,quarter1,2.0,True,True,0.02,2.0,5.0,2.0,80,0.1,0.01,0.1,0.01
317,0.02,dime,1.0,True,True,0.015,2.0,3.0,2.0,80,0.1,0.1,0.1,0.1
318,0.0,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,90,0.1,0.0,0.1,0.1
319,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,1.0,0.1
320,0.0,dime,1.0,True,True,0.02,2.0,1.0,2.0,90,1.0,1.0,0.1,1.0
321,0.02,dime,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.0,1.0,0.01
322,0.05,dime,2.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,1.0,0.01
323,0.02,dime,2.0,True,False,1.0,1.0,1.0,1.0,70,1.0,1.0,1.0,0.1
324,0.0,dime,2.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.01,1.0,0.01
325,0.02,quarter1,2.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.1,0.1,0.1
326,0.0,dime,1.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,1.0,0.0
327,0.02,dime,2.0,True,False,1.0,1.0,1.0,1.0,90,0.1,1.0,0.0,1.0
328,0.0,dime,1.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,1.0,1.0
329,0.0,dime,2.0,True,True,0.025,2.0,1.0,2.0,90,1.0,0.1,0.1,0.0
330,0.05,quarter1,1.0,True,True,0.025,2.0,5.0,2.0,80,1.0,0.1,0.1,0.1
331,0.02,quarter1,1.0,True,True,0.015,2.0,3.0,2.0,90,0.1,0.1,0.1,0.0
332,0.05,dime,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,1.0,1.0,0.0
333,0.05,quarter1,2.0,True,True,0.02,2.0,5.0,2.0,80,1.0,1.0,1.0,0.01
334,0.02,dime,2.0,True,True,0.02,2.0,1.0,2.0,70,1.0,0.01,0.1,0.01
335,0.02,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,80,0.1,1.0,1.0,0.01
336,0.05,dime,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,1.0,0.1
337,0.05,dime,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,1.0,1.0,0.1
338,0.02,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.01,0.0
339,0.0,dime,2.0,True,True,0.025,2.0,5.0,2.0,70,1.0,0.01,1.0,0.01
340,0.0,dime,1.0,True,True,0.015,2.0,5.0,2.0,90,0.1,0.1,0.1,0.01
341,0.05,dime,2.0,True,True,0.015,2.0,2.0,2.0,70,0.1,0.01,0.1,0.1
342,0.05,dime,1.0,True,True,0.02,2.0,5.0,2.0,80,0.1,0.0,0.1,0.0
343,0.05,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,90,1.0,1.0,0.0,0.1
344,0.0,dime,1.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.01,1.0,1.0
345,0.02,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.0,1.0,0.0
346,0.05,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,1.0,0.01,1.0
347,0.02,quarter1,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.1,0.1
348,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,90,1.0,1.0,1.0,1.0
349,0.0,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,90,1.0,1.0,1.0,0.01
350,0.02,dime,1.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.01,0.1
351,0.05,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,90,0.1,0.01,0.1,0.01
352,0.0,quarter1,2.0,True,True,0.025,2.0,2.0,2.0,70,0.1,0.1,0.0,0.0
353,0.02,quarter1,1.0,True,True,0.025,2.0,1.0,2.0,70,1.0,0.01,0.1,0.01
354,0.05,quarter1,2.0,True,True,0.02,2.0,2.0,2.0,80,0.1,0.01,0.1,0.1
355,0.02,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,1.0,1.0,1.0
356,0.05,quarter1,1.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.01,0.1,0.01
357,0.02,quarter1,2.0,True,True,0.015,2.0,3.0,2.0,70,1.0,0.01,1.0,0.0
358,0.02,dime,2.0,True,True,0.025,2.0,2.0,2.0,70,0.1,0.01,0.1,0.01
359,0.05,dime,2.0,True,False,1.0,1.0,1.0,1.0,80,0.1,0.1,0.1,0.0
360,0.02,dime,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.01,0.1,0.1
361,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,90,0.1,1.0,0.0,0.1
362,0.05,quarter1,1.0,True,True,0.015,2.0,3.0,2.0,70,1.0,0.1,1.0,0.1
363,0.0,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
364,0.05,dime,1.0,True,True,0.025,2.0,3.0,2.0,70,1.0,0.1,1.0,0.1
365,0.05,dime,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.01,0.01
366,0.02,dime,2.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,0.1,0.0
367,0.0,dime,1.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.01,1.0,0.01
368,0.02,quarter1,1.0,True,True,0.025,2.0,1.0,2.0,70,0.1,0.1,0.01,0.1
369,0.0,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,90,0.1,0.01,0.1,0.0
370,0.05,dime,1.0,True,True,0.015,2.0,1.0,2.0,80,0.1,0.1,0.1,0.1
371,0.02,dime,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,1.0,0.01,1.0
372,0.02,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,90,1.0,1.0,0.01,0.01
373,0.02,dime,2.0,True,True,0.025,2.0,3.0,2.0,70,1.0,0.1,1.0,0.1
374,0.05,dime,2.0,True,True,0.015,2.0,5.0,2.0,80,0.1,0.01,0.1,0.1
375,0.05,dime,1.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.1,1.0,0.0
376,0.05,dime,2.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.0,0.01
377,0.02,dime,2.0,True,True,0.015,2.0,5.0,2.0,80,0.1,0.0,0.1,0.0
378,0.02,quarter1,1.0,True,True,0.015,2.0,2.0,2.0,70,1.0,0.0,1.0,0.1
379,0.02,dime,1.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.0,1.0,0.0
380,0.02,dime,1.0,True,True,0.025,2.0,3.0,2.0,70,0.1,0.1,0.1,0.0
381,0.02,dime,1.0,True,True,0.015,2.0,1.0,2.0,80,0.1,0.1,0.0,0.0
382,0.02,dime,2.0,True,True,0.015,2.0,2.0,2.0,70,1.0,0.0,1.0,0.1
383,0.02,dime,1.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.1,0.01,0.01
384,0.02,dime,2.0,True,True,0.025,2.0,1.0,2.0,90,1.0,0.1,0.1,0.1
385,0.02,dime,1.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.1,0.0
386,0.0,dime,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.01,0.01
387,0.0,dime,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,1.0,0.1,0.01
388,0.05,dime,1.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.0,1.0,0.01
389,0.0,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.01,1.0,0.01
390,0.02,quarter1,1.0,True,True,0.015,2.0,3.0,2.0,70,1.0,0.1,1.0,0.0
391,0.05,quarter1,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.01,0.0
392,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,90,1.0,0.0,1.0,0.01
393,0.02,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.01,0.1,0.0
394,0.0,dime,1.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,1.0,0.1
395,0.05,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.0,1.0,0.01
396,0.05,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,1.0,0.1,0.0
397,0.0,dime,2.0,True,True,0.025,2.0,3.0,2.0,80,1.0,0.1,0.1,0.0
398,0.05,dime,2.0,True,True,0.02,2.0,1.0,2.0,70,1.0,0.1,1.0,0.0
399,0.05,quarter1,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,1.0,1.0
400,0.02,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.1,0.0
401,0.0,dime,1.0,True,False,1.0,1.0,1.0,1.0,90,0.1,1.0,0.01,0.01
402,0.02,dime,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,1.0,0.0
403,0.05,dime,1.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.1,1.0,0.1
404,0.05,quarter1,1.0,True,True,0.015,2.0,2.0,2.0,70,0.1,0.1,0.0,0.01
405,0.0,dime,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,1.0,0.01,1.0
406,0.0,dime,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.1,0.1
407,0.05,quarter1,1.0,True,True,0.025,2.0,5.0,2.0,80,1.0,0.1,0.1,0.01
408,0.0,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,0.1,0.1,1.0,0.1
409,0.05,quarter1,1.0,True,True,0.025,2.0,1.0,2.0,80,0.1,0.1,0.1,0.01
410,0.0,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,1.0,1.0,0.1
411,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,90,1.0,0.0,1.0,1.0
412,0.02,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,80,1.0,1.0,1.0,0.01
413,0.0,dime,2.0,True,True,0.015,2.0,1.0,2.0,70,0.0,0.1,0.0,0.0
414,0.0,dime,1.0,True,True,0.02,2.0,2.0,2.0,70,0.1,0.1,0.0,0.0
415,0.02,quarter1,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.0,0.1
416,0.0,dime,1.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.1,1.0,0.0
417,0.02,dime,1.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.1,0.1,0.1
418,0.05,quarter1,2.0,True,True,0.015,2.0,3.0,2.0,70,1.0,0.0,1.0,0.01
419,0.05,dime,2.0,True,True,0.025,2.0,1.0,2.0,80,1.0,0.01,0.1,0.0
420,0.02,quarter1,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.0,0.1
421,0.05,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,90,0.1,0.01,0.1,0.0
422,0.0,dime,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.0,1.0,0.1
423,0.02,dime,2.0,True,True,0.025,2.0,5.0,2.0,80,1.0,0.1,0.1,0.01
424,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,90,1.0,0.1,1.0,0.01
425,0.0,quarter1,2.0,True,True,0.02,2.0,2.0,2.0,80,0.1,0.1,0.1,0.01
426,0.05,dime,1.0,True,True,0.015,2.0,5.0,2.0,80,0.1,0.01,0.1,0.0
427,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,1.0,1.0
428,0.02,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,1.0,0.0
429,0.0,dime,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.0
430,0.0,dime,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.01,0.1
431,0.0,dime,2.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,1.0,0.1
432,0.0,dime,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,1.0,0.0,1.0
433,0.02,dime,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,1.0,0.1
434,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.0,1.0,0.1
435,0.02,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.1,0.1
436,0.05,dime,2.0,True,True,0.02,2.0,5.0,2.0,80,0.1,0.01,0.1,0.01
437,0.02,quarter1,1.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.1,0.0
438,0.02,quarter1,2.0,True,True,0.025,2.0,3.0,2.0,70,0.1,0.1,0.1,0.01
439,0.02,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,70,0.1,0.1,0.0,0.01
440,0.02,dime,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.0,0.01
441,0.05,dime,2.0,True,True,0.02,2.0,5.0,2.0,80,1.0,1.0,1.0,0.01
442,0.05,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,1.0,1.0,0.01
443,0.02,dime,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.0,0.1
444,0.05,dime,2.0,True,True,0.015,2.0,2.0,2.0,80,0.1,0.1,0.1,0.1
445,0.02,dime,1.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.1,1.0,0.01
446,0.0,quarter1,2.0,True,True,0.025,2.0,3.0,2.0,70,0.1,0.01,0.1,0.01
447,0.05,quarter1,2.0,True,True,0.025,2.0,3.0,2.0,80,1.0,0.1,0.0,0.1
448,0.02,dime,2.0,True,True,0.015,2.0,1.0,2.0,70,0.0,0.1,0.0,0.0
449,0.02,dime,1.0,True,True,0.02,2.0,1.0,2.0,80,1.0,1.0,0.1,0.01
450,0.02,quarter1,1.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.0,0.0
451,0.05,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.1,1.0,0.0
452,0.02,dime,2.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.01,1.0,1.0
453,0.05,dime,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.1,0.1
454,0.05,dime,2.0,True,True,0.025,2.0,1.0,2.0,70,0.1,0.1,0.1,0.01
455,0.02,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,1.0,0.01,0.1
456,0.05,quarter1,2.0,True,True,0.025,2.0,1.0,2.0,70,1.0,0.1,0.0,0.01
457,0.02,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,90,0.1,0.01,0.1,0.0
458,0.02,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,1.0,0.0,0.1
459,0.02,dime,2.0,True,False,1.0,1.0,1.0,1.0,90,0.1,1.0,0.1,0.01
460,0.05,dime,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,1.0,0.1,0.1
461,0.02,quarter1,1.0,True,True,0.025,2.0,1.0,2.0,90,1.0,0.1,0.1,0.01
462,0.02,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.01,1.0,0.01
463,0.0,quarter1,2.0,True,True,0.02,2.0,3.0,2.0,70,0.1,0.1,0.1,0.01
464,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.1,1.0,1.0
465,0.02,quarter1,1.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.1,1.0,0.01
466,0.05,dime,1.0,True,True,0.015,2.0,1.0,2.0,70,0.1,0.0,0.1,0.01
467,0.05,dime,1.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.01,1.0,0.0
468,0.05,quarter1,2.0,True,True,0.025,2.0,5.0,2.0,70,1.0,0.01,0.1,0.0
469,0.02,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,1.0,1.0
470,0.05,quarter1,2.0,True,True,0.015,2.0,3.0,2.0,70,0.1,0.01,0.1,0.0
471,0.02,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,0.1,0.1,0.1,0.1
472,0.05,dime,1.0,True,True,0.025,2.0,5.0,2.0,80,1.0,1.0,1.0,0.0
473,0.0,dime,2.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.1,0.1,0.01
474,0.05,dime,2.0,True,True,0.015,2.0,2.0,2.0,70,1.0,0.1,1.0,0.01
475,0.05,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.01,0.0
476,0.02,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.1,1.0,0.1
477,0.02,dime,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.1,0.1
478,0.02,dime,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,1.0,0.1,0.1
479,0.05,dime,2.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.1,0.0,0.1
480,0.02,dime,1.0,True,False,1.0,1.0,1.0,1.0,90,0.1,1.0,0.01,0.01
481,0.05,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,80,0.1,0.01,0.1,0.0
482,0.05,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,1.0,1.0,1.0
483,0.05,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,1.0,0.1
484,0.05,dime,1.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.01,0.1,0.01
485,0.05,dime,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,1.0,0.1,0.01
486,0.0,quarter1,2.0,True,True,0.02,2.0,2.0,2.0,80,0.1,0.1,0.1,0.0
487,0.02,quarter1,1.0,True,True,0.015,2.0,2.0,2.0,70,1.0,0.1,0.01,0.0
488,0.05,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,80,0.1,0.01,0.1,0.01
489,0.05,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.0,0.1
490,0.05,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.1,1.0,0.1
491,0.02,dime,2.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.1,1.0,1.0
492,0.0,dime,1.0,True,True,0.02,2.0,5.0,2.0,80,1.0,1.0,1.0,0.01
493,0.05,quarter1,1.0,True,True,0.02,2.0,3.0,2.0,80,1.0,0.1,0.1,0.01
494,0.05,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
495,0.05,quarter1,1.0,True,True,0.02,2.0,3.0,2.0,80,1.0,0.0,1.0,0.0
496,0.02,dime,2.0,True,True,0.015,2.0,5.0,2.0,80,1.0,1.0,1.0,0.01
497,0.02,dime,2.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.0,1.0,0.1
498,0.05,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,1.0,0.1,0.1
499,0.05,quarter1,1.0,True,True,0.025,2.0,3.0,2.0,70,0.1,0.1,0.1,0.01
500,0.05,dime,2.0,True,True,0.02,2.0,5.0,2.0,80,1.0,0.1,0.1,0.01
501,0.05,quarter1,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.1,0.0
502,0.05,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,1.0,0.0,0.1
503,0.0,dime,2.0,True,True,0.015,2.0,2.0,2.0,80,0.1,0.1,0.0,0.01
504,0.02,dime,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,1.0,0.0
505,0.05,dime,1.0,True,True,0.02,2.0,2.0,2.0,70,0.1,0.1,0.1,0.0
506,0.02,dime,1.0,True,True,0.025,2.0,1.0,2.0,70,0.1,0.1,0.0,0.0
507,0.02,dime,2.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.1,1.0,0.01
508,0.05,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.1,1.0,1.0
509,0.05,quarter1,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.0,0.1
510,0.05,quarter1,1.0,True,True,0.02,2.0,2.0,2.0,70,1.0,0.1,1.0,1.0
511,0.02,quarter1,1.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.01,1.0,0.1
512,0.05,quarter1,2.0,True,True,0.015,2.0,3.0,2.0,70,1.0,0.0,1.0,0.0
513,0.05,dime,1.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.0,0.0
514,0.0,dime,2.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.1,1.0,1.0
515,0.05,quarter1,1.0,True,True,0.025,2.0,1.0,2.0,70,0.1,0.1,0.1,0.01
516,0.02,dime,2.0,True,True,0.02,2.0,3.0,2.0,80,1.0,0.1,1.0,0.0
517,0.02,quarter1,1.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.01,1.0,0.0
518,0.02,dime,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,1.0,0.01,0.0
519,0.02,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.1,1.0,0.0
520,0.0,dime,2.0,True,True,0.02,2.0,3.0,2.0,70,1.0,0.1,1.0,0.0
521,0.02,quarter1,1.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.0
522,0.02,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,80,1.0,0.1,1.0,0.01
523,0.05,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,0.01,0.1
524,0.02,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,80,1.0,0.1,1.0,0.0
525,0.0,dime,2.0,True,False,1.0,1.0,1.0,1.0,70,1.0,1.0,1.0,1.0
526,0.05,quarter1,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.01,1.0,0.0
527,0.05,dime,1.0,True,True,0.015,2.0,2.0,2.0,90,1.0,1.0,0.1,1.0
528,0.0,dime,1.0,True,True,0.02,2.0,2.0,2.0,70,1.0,0.1,1.0,1.0
529,0.05,quarter1,1.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.1,0.1,0.01
530,0.0,dime,1.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,1.0,1.0
531,0.02,dime,1.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.1,1.0,0.0
532,0.0,dime,1.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.01,0.01
533,0.05,dime,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,1.0,0.0,0.1
534,0.02,dime,2.0,True,True,0.025,2.0,1.0,2.0,70,0.0,0.1,0.0,0.0
535,0.0,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,1.0,0.1
